id_usuario,nombre,mail,password,username,id_videojuego,cantidad,veredicto,titulo,texto
38,Amy Allen,aallen@yahoo.es,JOiUve4K,aallen1997,500.0,0.0,,,
40,Jasmine Oconnor,joconnor@hotmail.com,eUsJ0bIE,joconnor1986,498.0,,negativo,Peor que no ir vestido de traje a un bar,Este juego viene directamente de Mordor
12,Steven Sullivan,ssullivan@yahoo.com,oSCRZPnt,ssullivan1988,7344.0,2.75,,,
141,Jessica Taylor,jtaylor@yahoo.com,5f3ioZ9I,jtaylor1997,1026.0,4.25,,,
83,Peter Barber,pbarber@icloud.com,5gtKhoFM,pbarber1971,1266.0,3.25,,,
125,Gregory Berry,gberry@yahoo.it,rDUQSQVX,gberry1982,14593.0,60.0,,,
110,Craig Smith,csmith@hotmail.com,tzxSkUzQ,csmith1994,73.0,3.0,,,
129,Richard Cummings,rcummings@gmail.com,b8plrpfa,rcummings1976,979.0,4.75,,,
93,Joanna Brewer,jbrewer@gmail.com,InlgLdUD,jbrewer1984,14593.0,1.0,,,
108,Laura Mcdaniel,lmcdaniel@icloud.com,suykYALE,lmcdaniel1995,7331.0,3.25,,,
112,Jennifer Hopkins,jhopkins@yahoo.es,zLaETntd,jhopkins1985,76.0,42.5,,,
80,Nicholas Snyder,nsnyder@hotmail.com,38mdWYSX,nsnyder1960,343.0,3.5,,,
87,Melissa Rodriguez,mrodriguez@yahoo.com,mVqchhZq,mrodriguez1969,12517.0,0.5,,,
30,Courtney Zuniga,czuniga@yahoo.es,WD76B8dh,czuniga1995,116.0,80.25,,,
131,Sandra White,swhite@yahoo.it,AlTbt6GM,swhite1976,427.0,0.0,,,
82,Donald West,dwest@hotmail.com,h49f9vtW,dwest1975,16.0,52.0,,,
148,Mario Shepard,mshepard@hotmail.com,3vVZGIhO,mshepard1995,11198.0,0.0,,,
98,David Cline,dcline@yahoo.es,qn4RRRHk,dcline1963,1011.0,0.0,,,
120,Amanda Sandoval,asandoval@yahoo.es,Mnv5OmqE,asandoval1990,16.0,32.0,,,
120,Amanda Sandoval,asandoval@yahoo.es,Mnv5OmqE,asandoval1990,6036.0,,negativo,tiempo y dinero tirados a la basura,Más malo que la pizza helada
106,Charles Tucker,ctucker@yahoo.es,wCnJiML8,ctucker1961,8173.0,1.75,,,
146,John Wade,jwade@icloud.com,ENjqJ0g3,jwade1981,14593.0,1.0,,,
134,Joseph Harrison,jharrison@yahoo.es,ZCtisRw5,jharrison1997,76.0,24.5,,,
82,Donald West,dwest@hotmail.com,h49f9vtW,dwest1975,21.0,5.0,,,
13,John Wade,jwade@gmail.com,Uua8Ljit,jwade1974,500.0,4.75,,,
38,Amy Allen,aallen@yahoo.es,JOiUve4K,aallen1997,113.0,0.75,,,
13,John Wade,jwade@gmail.com,Uua8Ljit,jwade1974,379.0,4.5,,,
126,Matthew Hammond,mhammond@icloud.com,OVyLrJKy,mhammond1980,434.0,75.0,,,
118,Steven Stephenson,sstephenson@yahoo.es,yqP3SOFT,sstephenson2001,18.0,,positivo,Horas de diversión,No puedo creer que no haya jugado esto antes
79,Michael Stewart,mstewart@hotmail.com,gnBKK1zl,mstewart1996,126.0,46.0,,,
139,Jason Williams,jwilliams@yahoo.it,vmDmX83Y,jwilliams1974,75.0,0.5,,,
104,Danielle Middleton,dmiddleton@gmail.com,mukaT7rx,dmiddleton1994,1802.0,0.25,,,
79,Michael Stewart,mstewart@hotmail.com,gnBKK1zl,mstewart1996,732.0,3.0,,,
129,Richard Cummings,rcummings@gmail.com,b8plrpfa,rcummings1976,26758.0,12.0,,,
54,Kyle Mckenzie,kmckenzie@yahoo.it,8unHco8S,kmckenzie1982,72.0,4.75,,,
126,Matthew Hammond,mhammond@icloud.com,OVyLrJKy,mhammond1980,2031.0,,negativo,Em... tenía final el juego?,"Quería procrastinar, de verdad lo intenté, pero antes de jugar este juego prefiero estudiar"
23,Donna Johnson,djohnson@yahoo.es,oxf4uFom,djohnson1984,247.0,1.0,,,
76,Richard Doyle,rdoyle@gmail.com,6YnIZbGu,rdoyle1985,1026.0,1.0,,,
133,Brian Rios,brios@icloud.com,ow8NkWYm,brios1983,1942.0,0.5,,,
144,Michael Pugh,mpugh@icloud.com,idyJuY0H,mpugh1999,1802.0,0.0,,,
108,Laura Mcdaniel,lmcdaniel@icloud.com,suykYALE,lmcdaniel1995,434.0,1.75,,,
100,Jason Stone,jstone@yahoo.com,OxmLgzvq,jstone1973,529.0,48.0,,,
92,Kristopher Poole,kpoole@hotmail.com,nlHJ64kw,kpoole1969,,,,,
116,Mr. Brent Barajas,mbrent@hotmail.com,SltGL55J,mbrent1977,1266.0,3.0,,,
115,Alexa York,ayork@icloud.com,VRlki1jC,ayork1984,73.0,2.75,,,
115,Alexa York,ayork@icloud.com,VRlki1jC,ayork1984,1985.0,5.0,,,
11,Michael Marshall,mmarshall@yahoo.es,JAteLxYq,mmarshall1982,11208.0,,negativo,Em... tenía final el juego?,Más malo que la pizza helada
80,Nicholas Snyder,nsnyder@hotmail.com,38mdWYSX,nsnyder1960,1871.0,75.0,,,
122,Caroline Wilson,cwilson@gmail.com,2V1fvJAB,cwilson1965,358.0,5.0,,,
27,Teresa Chavez,tchavez@hotmail.com,IpPsGbm0,tchavez1983,730.0,16.0,,,
148,Mario Shepard,mshepard@hotmail.com,3vVZGIhO,mshepard1995,2031.0,0.5,,,
133,Brian Rios,brios@icloud.com,ow8NkWYm,brios1983,358.0,1.5,,,
124,Jennifer Wilson,jwilson@yahoo.it,gvkCBAv2,jwilson1979,538.0,90.0,,,
129,Richard Cummings,rcummings@gmail.com,b8plrpfa,rcummings1976,2031.0,,positivo,Fantabuloso,"Nunca es muy tarde para decirlo, me arrepiento de no haber probado este juego antes"
22,Daniel Bentley,dbentley@yahoo.it,dVk9wNFx,dbentley1972,8173.0,0.25,,,
113,Mr. Terry Ward,mterry@yahoo.com,4QaoW1b6,mterry1965,247.0,90.0,,,
107,Sierra Garrett,sgarrett@hotmail.com,aJ1i7pVt,sgarrett1983,1871.0,2.5,,,
112,Jennifer Hopkins,jhopkins@yahoo.es,zLaETntd,jhopkins1985,1068.0,,negativo,"Podré ser feo, pero definitivamente soy mejor que este juego... ok no",Más malo que la pizza helada
111,Ryan Merritt,rmerritt@icloud.com,5lqZRmWV,rmerritt1967,1070.0,13.5,,,
124,Jennifer Wilson,jwilson@yahoo.it,gvkCBAv2,jwilson1979,2031.0,,negativo,Pensar que me entusiasmó en un principio...,Terriblemente malo
69,Jonathan Kennedy,jkennedy@hotmail.com,Nvxb8bUc,jkennedy1987,7342.0,16.0,,,
78,Kimberly Williams,kwilliams@gmail.com,QR867UAL,kwilliams1970,2031.0,,negativo,"No es malo, no, es malísimo",No logré comprender la idea del juego
135,Ximelez,ximelez@gmail.com,IUxIUoVM,ximelez1965,1011.0,48.0,,,
40,Jasmine Oconnor,joconnor@hotmail.com,eUsJ0bIE,joconnor1986,7346.0,32.0,,,
28,Alexandra Lambert,alambert@icloud.com,YIJMpBq3,alambert1984,113.0,2.5,,,
150,Jared Pratt,jpratt@yahoo.it,kcQDLiw5,jpratt1973,1262.0,1.0,,,
96,Mrs. Paula Monroe DDS,mpaula@icloud.com,QLSkaoC4,mpaula1990,1802.0,4.0,,,
45,Timothy Bryant,tbryant@hotmail.com,NfUPGTeB,tbryant1985,501.0,4.75,,,
107,Sierra Garrett,sgarrett@hotmail.com,aJ1i7pVt,sgarrett1983,673.0,3.0,,,
127,Paul Davis,pdavis@gmail.com,vFjUO6Rc,pdavis2001,121.0,90.0,,,
85,Alyssa Bryant,abryant@hotmail.com,TvuOp8nt,abryant1990,427.0,3.75,,,
113,Mr. Terry Ward,mterry@yahoo.com,4QaoW1b6,mterry1965,733.0,4.0,,,
133,Brian Rios,brios@icloud.com,ow8NkWYm,brios1983,1262.0,80.25,,,
118,Steven Stephenson,sstephenson@yahoo.es,yqP3SOFT,sstephenson2001,239.0,39.5,,,
135,Ximelez,ximelez@gmail.com,IUxIUoVM,ximelez1965,1020.0,1.0,,,
138,Kevin Jackson,kjackson@yahoo.es,aOqas1F7,kjackson1963,113.0,52.0,,,
134,Joseph Harrison,jharrison@yahoo.es,ZCtisRw5,jharrison1997,2031.0,5.0,,,
9,Jeffrey Aguirre,jaguirre@yahoo.it,dL1lawrd,jaguirre1971,533.0,48.0,,,
112,Jennifer Hopkins,jhopkins@yahoo.es,zLaETntd,jhopkins1985,247.0,2.75,,,
98,David Cline,dcline@yahoo.es,qn4RRRHk,dcline1963,124.0,2.5,,,
106,Charles Tucker,ctucker@yahoo.es,wCnJiML8,ctucker1961,11198.0,52.0,,,
89,Amanda Smith,asmith@gmail.com,2HpVCr81,asmith1989,75.0,4.5,,,
112,Jennifer Hopkins,jhopkins@yahoo.es,zLaETntd,jhopkins1985,25076.0,2.25,,,
150,Jared Pratt,jpratt@yahoo.it,kcQDLiw5,jpratt1973,358.0,100.0,,,
99,Allen Hicks,ahicks@yahoo.es,Lx88NX4L,ahicks1988,1384.0,9.0,,,
79,Michael Stewart,mstewart@hotmail.com,gnBKK1zl,mstewart1996,21.0,3.75,,,
64,Michelle Weber,mweber@yahoo.it,TV912g59,mweber1962,8173.0,3.0,,,
116,Mr. Brent Barajas,mbrent@hotmail.com,SltGL55J,mbrent1977,7344.0,4.25,,,
106,Charles Tucker,ctucker@yahoo.es,wCnJiML8,ctucker1961,673.0,32.0,,,
136,Aaron Greene,agreene@yahoo.es,COO4xT9X,agreene1968,247.0,2.25,,,
69,Jonathan Kennedy,jkennedy@hotmail.com,Nvxb8bUc,jkennedy1987,19560.0,52.0,,,
11,Michael Marshall,mmarshall@yahoo.es,JAteLxYq,mmarshall1982,75.0,3.5,,,
112,Jennifer Hopkins,jhopkins@yahoo.es,zLaETntd,jhopkins1985,427.0,90.0,,,
150,Jared Pratt,jpratt@yahoo.it,kcQDLiw5,jpratt1973,974.0,4.75,,,
96,Mrs. Paula Monroe DDS,mpaula@icloud.com,QLSkaoC4,mpaula1990,230.0,44.0,,,
150,Jared Pratt,jpratt@yahoo.it,kcQDLiw5,jpratt1973,6036.0,11.0,,,
148,Mario Shepard,mshepard@hotmail.com,3vVZGIhO,mshepard1995,7351.0,80.25,,,
83,Peter Barber,pbarber@icloud.com,5gtKhoFM,pbarber1971,500.0,2.5,,,
108,Laura Mcdaniel,lmcdaniel@icloud.com,suykYALE,lmcdaniel1995,8173.0,4.25,,,
131,Sandra White,swhite@yahoo.it,AlTbt6GM,swhite1976,1802.0,1.25,,,
149,Amanda Robertson,arobertson@yahoo.it,eXCXIleM,arobertson1963,673.0,32.0,,,
82,Donald West,dwest@hotmail.com,h49f9vtW,dwest1975,14593.0,2.0,,,
82,Donald West,dwest@hotmail.com,h49f9vtW,dwest1975,343.0,4.5,,,
127,Paul Davis,pdavis@gmail.com,vFjUO6Rc,pdavis2001,498.0,21.5,,,
79,Michael Stewart,mstewart@hotmail.com,gnBKK1zl,mstewart1996,427.0,3.25,,,
141,Jessica Taylor,jtaylor@yahoo.com,5f3ioZ9I,jtaylor1997,74.0,15.5,,,
47,Jeffrey Brown,jbrown@gmail.com,rUES9Men,jbrown1968,500.0,10.0,,,
134,Joseph Harrison,jharrison@yahoo.es,ZCtisRw5,jharrison1997,1029.0,3.0,,,
141,Jessica Taylor,jtaylor@yahoo.com,5f3ioZ9I,jtaylor1997,1121.0,100.0,,,
137,Alexander Webb,awebb@yahoo.es,5e7AnmrQ,awebb1962,478.0,75.0,,,
135,Ximelez,ximelez@gmail.com,IUxIUoVM,ximelez1965,6801.0,3.0,,,
12,Steven Sullivan,ssullivan@yahoo.com,oSCRZPnt,ssullivan1988,379.0,2.0,,,
38,Amy Allen,aallen@yahoo.es,JOiUve4K,aallen1997,533.0,16.0,,,
100,Jason Stone,jstone@yahoo.com,OxmLgzvq,jstone1973,8173.0,2.0,,,
80,Nicholas Snyder,nsnyder@hotmail.com,38mdWYSX,nsnyder1960,128.0,2.25,,,
97,Jennifer Mclaughlin,jmclaughlin@yahoo.it,ewdv9IPt,jmclaughlin2001,230.0,,negativo,Si tuviera que decidir entre un pato y un conejo este juego sería un conejo,Muy malo
74,Wendy Smith,wsmith@yahoo.it,yiEbsYQQ,wsmith2001,1020.0,0.75,,,
80,Nicholas Snyder,nsnyder@hotmail.com,38mdWYSX,nsnyder1960,16.0,3.25,,,
23,Donna Johnson,djohnson@yahoo.es,oxf4uFom,djohnson1984,960.0,52.0,,,
99,Allen Hicks,ahicks@yahoo.es,Lx88NX4L,ahicks1988,7342.0,2.5,,,
115,Alexa York,ayork@icloud.com,VRlki1jC,ayork1984,1384.0,,negativo,Peor juego,Honestamente prefiero jugar a mirar el techo
149,Amanda Robertson,arobertson@yahoo.it,eXCXIleM,arobertson1963,960.0,1.5,,,
77,Anthony Clark,aclark@yahoo.it,PsFGHSvv,aclark1972,1887.0,3.75,,,
35,Dwayne Roberts,droberts@yahoo.it,MCaZ9dwb,droberts1966,233.0,90.0,,,
132,Kayla Schmidt,kschmidt@yahoo.it,LDDxFcrU,kschmidt1998,231.0,3.5,,,
79,Michael Stewart,mstewart@hotmail.com,gnBKK1zl,mstewart1996,7344.0,0.5,,,
150,Jared Pratt,jpratt@yahoo.it,kcQDLiw5,jpratt1973,6036.0,,positivo,Vine buscando cobre y encontré oro,"Todos hablan del New World pero no tienen ni idea de este juego, ni colas tiene"
135,Ximelez,ximelez@gmail.com,IUxIUoVM,ximelez1965,231.0,2.0,,,
110,Craig Smith,csmith@hotmail.com,tzxSkUzQ,csmith1994,40.0,3.75,,,
145,Thomas Ashley,tashley@icloud.com,0ZhZO33t,tashley1984,7599.0,0.5,,,
136,Aaron Greene,agreene@yahoo.es,COO4xT9X,agreene1968,6801.0,2.5,,,
93,Joanna Brewer,jbrewer@gmail.com,InlgLdUD,jbrewer1984,500.0,10.0,,,
94,Cynthia Simmons,csimmons@yahoo.it,t6sHW9dD,csimmons1972,343.0,52.0,,,
142,Matthew Whitney,mwhitney@hotmail.com,qVYt81JH,mwhitney1991,960.0,60.0,,,
147,Barbara Sanchez,bsanchez@yahoo.com,zeW5Pha5,bsanchez1994,72.0,1.0,,,
101,Dawn Peters,dpeters@icloud.com,wSmv55zq,dpeters1968,12517.0,4.5,,,
123,Jack Bryant,jbryant@yahoo.com,EyjXHUYs,jbryant1971,2031.0,,negativo,Em... tenía final el juego?,"Quería procrastinar, de verdad lo intenté, pero antes de jugar este juego prefiero estudiar"
47,Jeffrey Brown,jbrown@gmail.com,rUES9Men,jbrown1968,21.0,32.0,,,
38,Amy Allen,aallen@yahoo.es,JOiUve4K,aallen1997,37.0,2.25,,,
41,Sandra Ballard,sballard@hotmail.com,0cKXBQgM,sballard2001,1074.0,32.0,,,
133,Brian Rios,brios@icloud.com,ow8NkWYm,brios1983,529.0,10.0,,,
38,Amy Allen,aallen@yahoo.es,JOiUve4K,aallen1997,478.0,3.75,,,
90,James James,jjames@hotmail.com,nWcB06pO,jjames1966,7334.0,17.0,,,
80,Nicholas Snyder,nsnyder@hotmail.com,38mdWYSX,nsnyder1960,1352.0,48.0,,,
83,Peter Barber,pbarber@icloud.com,5gtKhoFM,pbarber1971,3025.0,100.0,,,
121,Dean Warner,dwarner@icloud.com,Mz5QOECs,dwarner1963,533.0,90.0,,,
149,Amanda Robertson,arobertson@yahoo.it,eXCXIleM,arobertson1963,1372.0,2.25,,,
87,Melissa Rodriguez,mrodriguez@yahoo.com,mVqchhZq,mrodriguez1969,673.0,2.25,,,
108,Laura Mcdaniel,lmcdaniel@icloud.com,suykYALE,lmcdaniel1995,960.0,5.0,,,
44,Heidi Hood,hhood@hotmail.com,wfhYEQHK,hhood1985,559.0,1.5,,,
117,Sharon Vaughan,svaughan@gmail.com,OBgdy9ZL,svaughan1970,109.0,1.0,,,
141,Jessica Taylor,jtaylor@yahoo.com,5f3ioZ9I,jtaylor1997,7344.0,3.25,,,
98,David Cline,dcline@yahoo.es,qn4RRRHk,dcline1963,673.0,0.5,,,
112,Jennifer Hopkins,jhopkins@yahoo.es,zLaETntd,jhopkins1985,979.0,16.0,,,
121,Dean Warner,dwarner@icloud.com,Mz5QOECs,dwarner1963,1871.0,4.0,,,
143,Sharon Weber,sweber@gmail.com,1KvE1GH9,sweber1966,12517.0,0.0,,,
125,Gregory Berry,gberry@yahoo.it,rDUQSQVX,gberry1982,1070.0,10.5,,,
82,Donald West,dwest@hotmail.com,h49f9vtW,dwest1975,549.0,37.5,,,
104,Danielle Middleton,dmiddleton@gmail.com,mukaT7rx,dmiddleton1994,113.0,0.0,,,
140,Katherine Smith,ksmith@icloud.com,HP8EuHQ2,ksmith2000,538.0,3.25,,,
106,Charles Tucker,ctucker@yahoo.es,wCnJiML8,ctucker1961,1384.0,47.5,,,
47,Jeffrey Brown,jbrown@gmail.com,rUES9Men,jbrown1968,2155.0,90.0,,,
45,Timothy Bryant,tbryant@hotmail.com,NfUPGTeB,tbryant1985,622.0,4.75,,,
111,Ryan Merritt,rmerritt@icloud.com,5lqZRmWV,rmerritt1967,40.0,16.0,,,
109,Jeff Fischer,jfischer@yahoo.com,wjQQsWFm,jfischer1960,72.0,32.0,,,
116,Mr. Brent Barajas,mbrent@hotmail.com,SltGL55J,mbrent1977,20.0,,positivo,Nisiquiera la mejor de las odas podría describir este juego,Ahhhh... un manjarsh
69,Jonathan Kennedy,jkennedy@hotmail.com,Nvxb8bUc,jkennedy1987,19565.0,0.0,,,
109,Jeff Fischer,jfischer@yahoo.com,wjQQsWFm,jfischer1960,537.0,2.75,,,
143,Sharon Weber,sweber@gmail.com,1KvE1GH9,sweber1966,1262.0,3.75,,,
74,Wendy Smith,wsmith@yahoo.it,yiEbsYQQ,wsmith2001,116.0,3.0,,,
84,David Kennedy,dkennedy@icloud.com,1cEgUKPh,dkennedy1960,537.0,4.5,,,
131,Sandra White,swhite@yahoo.it,AlTbt6GM,swhite1976,500.0,75.0,,,
44,Heidi Hood,hhood@hotmail.com,wfhYEQHK,hhood1985,1871.0,4.5,,,
143,Sharon Weber,sweber@gmail.com,1KvE1GH9,sweber1966,529.0,1.0,,,
40,Jasmine Oconnor,joconnor@hotmail.com,eUsJ0bIE,joconnor1986,979.0,1.75,,,
96,Mrs. Paula Monroe DDS,mpaula@icloud.com,QLSkaoC4,mpaula1990,1020.0,10.0,,,
28,Alexandra Lambert,alambert@icloud.com,YIJMpBq3,alambert1984,8173.0,2.5,,,
99,Allen Hicks,ahicks@yahoo.es,Lx88NX4L,ahicks1988,126.0,48.0,,,
136,Aaron Greene,agreene@yahoo.es,COO4xT9X,agreene1968,1970.0,24.0,,,
135,Ximelez,ximelez@gmail.com,IUxIUoVM,ximelez1965,72.0,52.0,,,
138,Kevin Jackson,kjackson@yahoo.es,aOqas1F7,kjackson1963,19560.0,0.5,,,
139,Jason Williams,jwilliams@yahoo.it,vmDmX83Y,jwilliams1974,1164.0,3.75,,,
9,Jeffrey Aguirre,jaguirre@yahoo.it,dL1lawrd,jaguirre1971,14593.0,2.5,,,
150,Jared Pratt,jpratt@yahoo.it,kcQDLiw5,jpratt1973,1887.0,1.0,,,
137,Alexander Webb,awebb@yahoo.es,5e7AnmrQ,awebb1962,247.0,5.0,,,
84,David Kennedy,dkennedy@icloud.com,1cEgUKPh,dkennedy1960,1871.0,48.0,,,
126,Matthew Hammond,mhammond@icloud.com,OVyLrJKy,mhammond1980,109.0,4.0,,,
125,Gregory Berry,gberry@yahoo.it,rDUQSQVX,gberry1982,9730.0,,positivo,Pero que ofertón,Mejor que manjarate
13,John Wade,jwade@gmail.com,Uua8Ljit,jwade1974,,,,,
102,Benjamin Miller,bmiller@yahoo.it,RRMlowlh,bmiller1969,1068.0,4.5,,,
112,Jennifer Hopkins,jhopkins@yahoo.es,zLaETntd,jhopkins1985,11198.0,80.25,,,
82,Donald West,dwest@hotmail.com,h49f9vtW,dwest1975,,,,,
111,Ryan Merritt,rmerritt@icloud.com,5lqZRmWV,rmerritt1967,39.0,75.0,,,
102,Benjamin Miller,bmiller@yahoo.it,RRMlowlh,bmiller1969,7334.0,45.5,,,
143,Sharon Weber,sweber@gmail.com,1KvE1GH9,sweber1966,18.0,34.0,,,
132,Kayla Schmidt,kschmidt@yahoo.it,LDDxFcrU,kschmidt1998,12517.0,2.0,,,
138,Kevin Jackson,kjackson@yahoo.es,aOqas1F7,kjackson1963,866.0,1.75,,,
131,Sandra White,swhite@yahoo.it,AlTbt6GM,swhite1976,1970.0,48.0,,,
127,Paul Davis,pdavis@gmail.com,vFjUO6Rc,pdavis2001,500.0,4.0,,,
80,Nicholas Snyder,nsnyder@hotmail.com,38mdWYSX,nsnyder1960,76.0,36.5,,,
36,Leslie Moore,lmoore@yahoo.com,uLZ8p2nf,lmoore1966,1331.0,4.0,,,
125,Gregory Berry,gberry@yahoo.it,rDUQSQVX,gberry1982,75.0,3.75,,,
54,Kyle Mckenzie,kmckenzie@yahoo.it,8unHco8S,kmckenzie1982,74.0,20.5,,,
141,Jessica Taylor,jtaylor@yahoo.com,5f3ioZ9I,jtaylor1997,11208.0,41.5,,,
23,Donna Johnson,djohnson@yahoo.es,oxf4uFom,djohnson1984,500.0,4.25,,,
121,Dean Warner,dwarner@icloud.com,Mz5QOECs,dwarner1963,25076.0,4.25,,,
91,Travis Meyers,tmeyers@yahoo.it,rnFwF4aL,tmeyers1960,1262.0,0.75,,,
139,Jason Williams,jwilliams@yahoo.it,vmDmX83Y,jwilliams1974,1262.0,5.0,,,
146,John Wade,jwade@icloud.com,ENjqJ0g3,jwade1981,375.0,,negativo,Y pensar que me perdí la boda de mi hija por este juego,Muy facil y muy caro para las horas efectivas de juego
9,Jeffrey Aguirre,jaguirre@yahoo.it,dL1lawrd,jaguirre1971,1942.0,0.0,,,
107,Sierra Garrett,sgarrett@hotmail.com,aJ1i7pVt,sgarrett1983,1068.0,27.5,,,
77,Anthony Clark,aclark@yahoo.it,PsFGHSvv,aclark1972,1331.0,2.25,,,
10,Antonio Shaw,ashaw@icloud.com,qSOfdTgQ,ashaw1989,1020.0,60.0,,,
80,Nicholas Snyder,nsnyder@hotmail.com,38mdWYSX,nsnyder1960,375.0,45.5,,,
54,Kyle Mckenzie,kmckenzie@yahoo.it,8unHco8S,kmckenzie1982,1029.0,16.0,,,
38,Amy Allen,aallen@yahoo.es,JOiUve4K,aallen1997,974.0,48.0,,,
12,Steven Sullivan,ssullivan@yahoo.com,oSCRZPnt,ssullivan1988,2993.0,75.0,,,
38,Amy Allen,aallen@yahoo.es,JOiUve4K,aallen1997,39.0,4.5,,,
120,Amanda Sandoval,asandoval@yahoo.es,Mnv5OmqE,asandoval1990,434.0,1.5,,,
143,Sharon Weber,sweber@gmail.com,1KvE1GH9,sweber1966,974.0,4.25,,,
102,Benjamin Miller,bmiller@yahoo.it,RRMlowlh,bmiller1969,233.0,1.5,,,
145,Thomas Ashley,tashley@icloud.com,0ZhZO33t,tashley1984,73.0,0.5,,,
93,Joanna Brewer,jbrewer@gmail.com,InlgLdUD,jbrewer1984,3025.0,0.75,,,
46,Sherri Smith,ssmith@hotmail.com,nwS2invN,ssmith1991,43.0,3.25,,,
41,Sandra Ballard,sballard@hotmail.com,0cKXBQgM,sballard2001,533.0,1.0,,,
143,Sharon Weber,sweber@gmail.com,1KvE1GH9,sweber1966,1074.0,,positivo,Increíble nada más que decir,Muy Entretenido
135,Ximelez,ximelez@gmail.com,IUxIUoVM,ximelez1965,59.0,16.0,,,
129,Richard Cummings,rcummings@gmail.com,b8plrpfa,rcummings1976,11156.0,0.0,,,
38,Amy Allen,aallen@yahoo.es,JOiUve4K,aallen1997,472.0,1.0,,,
134,Joseph Harrison,jharrison@yahoo.es,ZCtisRw5,jharrison1997,2031.0,,negativo,"Podré ser feo, pero definitivamente soy mejor que este juego... ok no","Quería procrastinar, de verdad lo intenté, pero antes de jugar este juego prefiero estudiar"
82,Donald West,dwest@hotmail.com,h49f9vtW,dwest1975,71.0,0.0,,,
36,Leslie Moore,lmoore@yahoo.com,uLZ8p2nf,lmoore1966,1026.0,1.75,,,
94,Cynthia Simmons,csimmons@yahoo.it,t6sHW9dD,csimmons1972,74.0,38.0,,,
109,Jeff Fischer,jfischer@yahoo.com,wjQQsWFm,jfischer1960,538.0,1.0,,,
96,Mrs. Paula Monroe DDS,mpaula@icloud.com,QLSkaoC4,mpaula1990,38.0,3.0,,,
130,Eric Taylor,etaylor@yahoo.it,NZQdoyvw,etaylor1969,559.0,3.25,,,
91,Travis Meyers,tmeyers@yahoo.it,rnFwF4aL,tmeyers1960,673.0,0.5,,,
74,Wendy Smith,wsmith@yahoo.it,yiEbsYQQ,wsmith2001,132.0,3.75,,,
136,Aaron Greene,agreene@yahoo.es,COO4xT9X,agreene1968,1802.0,1.75,,,
149,Amanda Robertson,arobertson@yahoo.it,eXCXIleM,arobertson1963,,,,,
30,Courtney Zuniga,czuniga@yahoo.es,WD76B8dh,czuniga1995,19565.0,90.0,,,
126,Matthew Hammond,mhammond@icloud.com,OVyLrJKy,mhammond1980,1802.0,90.0,,,
81,Holly Scott,hscott@gmail.com,fvaf0jVO,hscott1985,40.0,2.25,,,
41,Sandra Ballard,sballard@hotmail.com,0cKXBQgM,sballard2001,1887.0,80.25,,,
124,Jennifer Wilson,jwilson@yahoo.it,gvkCBAv2,jwilson1979,7342.0,100.0,,,
91,Travis Meyers,tmeyers@yahoo.it,rnFwF4aL,tmeyers1960,427.0,1.0,,,
123,Jack Bryant,jbryant@yahoo.com,EyjXHUYs,jbryant1971,73.0,5.0,,,
121,Dean Warner,dwarner@icloud.com,Mz5QOECs,dwarner1963,8173.0,4.0,,,
135,Ximelez,ximelez@gmail.com,IUxIUoVM,ximelez1965,14593.0,48.0,,,
82,Donald West,dwest@hotmail.com,h49f9vtW,dwest1975,38.0,0.75,,,
84,David Kennedy,dkennedy@icloud.com,1cEgUKPh,dkennedy1960,7599.0,32.0,,,
123,Jack Bryant,jbryant@yahoo.com,EyjXHUYs,jbryant1971,434.0,48.0,,,
150,Jared Pratt,jpratt@yahoo.it,kcQDLiw5,jpratt1973,11198.0,4.5,,,
146,John Wade,jwade@icloud.com,ENjqJ0g3,jwade1981,375.0,26.5,,,
95,Minanda,minanda@hotmail.com,IUxIUoVM,minanda1972,327.0,3.5,,,
45,Timothy Bryant,tbryant@hotmail.com,NfUPGTeB,tbryant1985,960.0,0.25,,,
35,Dwayne Roberts,droberts@yahoo.it,MCaZ9dwb,droberts1966,1164.0,2.0,,,
100,Jason Stone,jstone@yahoo.com,OxmLgzvq,jstone1973,11133.0,1.0,,,
123,Jack Bryant,jbryant@yahoo.com,EyjXHUYs,jbryant1971,1331.0,75.0,,,
32,Mitchell Taylor,mtaylor@gmail.com,VP7qD9CW,mtaylor1996,623.0,5.0,,,
89,Amanda Smith,asmith@gmail.com,2HpVCr81,asmith1989,9630.0,,negativo,Es más malo que malini,Peor que mis laboratorios con margen de error del 1000%
47,Jeffrey Brown,jbrown@gmail.com,rUES9Men,jbrown1968,7334.0,28.5,,,
96,Mrs. Paula Monroe DDS,mpaula@icloud.com,QLSkaoC4,mpaula1990,2155.0,3.25,,,
133,Brian Rios,brios@icloud.com,ow8NkWYm,brios1983,233.0,48.0,,,
47,Jeffrey Brown,jbrown@gmail.com,rUES9Men,jbrown1968,431.0,0.0,,,
92,Kristopher Poole,kpoole@hotmail.com,nlHJ64kw,kpoole1969,1942.0,16.0,,,
9,Jeffrey Aguirre,jaguirre@yahoo.it,dL1lawrd,jaguirre1971,26758.0,,positivo,"No me calza el precio con la calidad del juego, debería costar mucho más","Todos hablan del New World pero no tienen ni idea de este juego, ni colas tiene"
30,Courtney Zuniga,czuniga@yahoo.es,WD76B8dh,czuniga1995,7331.0,1.5,,,
